446664,231,Pheasant,465,477,1002
455543,231,Pheasant,456,482,1002
420031,231,Pheasant,469,480,1002
449375,231,Pheasant,468,481,1002
435249,231,Pheasant,450,497,1002
435474,231,Pheasant,451,501,1002
434605,231,Pheasant,450,500,1002
435551,231,Pheasant,447,499,1002
444976,231,Pheasant,474,482,1002
434609,231,Pheasant,446,511,1002
434343,231,Pheasant,449,511,1002
419253,231,Pheasant,446,516,1002
434281,231,Pheasant,447,519,1002
434617,231,Pheasant,447,516,1002
419064,231,Pheasant,449,519,1002
434391,231,Pheasant,448,518,1002
434311,231,Pheasant,449,513,1002
434349,231,Pheasant,449,516,1002
448237,231,Pheasant,467,539,1002
453918,231,Pheasant,471,536,1002
448569,231,Pheasant,469,539,1002
448635,231,Pheasant,473,540,1002
448383,231,Pheasant,469,541,1002
454666,231,Pheasant,473,541,1002
453531,231,Pheasant,476,542,1002
448213,231,Pheasant,475,544,1002
453467,231,Pheasant,475,540,1002
431687,231,Pheasant,482,504,1002
434561,231,Pheasant,483,508,1002
435113,231,Pheasant,483,504,1002
435315,231,Pheasant,486,506,1002
422149,231,Pheasant,487,507,1002
435117,231,Pheasant,481,497,1002
435237,231,Pheasant,481,499,1002
434173,231,Pheasant,484,500,1002
435224,231,Pheasant,487,497,1002
432148,231,Pheasant,486,496,1002
443069,231,Pheasant,499,485,1002
433571,231,Pheasant,498,483,1002
433213,231,Pheasant,494,497,1002
433408,231,Pheasant,500,484,1002
431138,231,Pheasant,500,482,1002
418555,231,Pheasant,500,485,1002
435082,231,Pheasant,501,480,1002
432626,231,Pheasant,504,483,1002
418599,231,Pheasant,500,487,1002
431872,231,Pheasant,503,488,1002
455502,231,Pheasant,519,475,1002
417218,231,Pheasant,521,474,1002
401536,231,Pheasant,517,478,1002
417844,231,Pheasant,524,472,1002
419486,231,Pheasant,523,498,1002
419544,231,Pheasant,527,498,1002
433724,231,Pheasant,530,512,1002
431785,231,Pheasant,526,518,1002
428340,231,Pheasant,524,499,1002
428366,231,Pheasant,527,501,1002
444646,231,Pheasant,526,506,1002
428155,231,Pheasant,550,471,1002
443441,231,Pheasant,546,483,1002
436427,231,Pheasant,548,483,1002
440456,231,Pheasant,554,494,1002
436877,231,Pheasant,538,511,1002
433028,231,Pheasant,528,506,1002
433160,231,Pheasant,537,510,1002
444502,231,Pheasant,552,528,1002
437447,231,Pheasant,552,539,1002
422140,231,Pheasant,527,521,1002
435111,231,Pheasant,527,509,1002
435252,231,Pheasant,538,517,1002
429760,231,Pheasant,554,539,1002
434397,231,Pheasant,527,518,1002
405810,231,Pheasant,549,536,1002
441905,231,Pheasant,560,534,1002
455199,231,Pheasant,561,536,1002
436411,231,Pheasant,539,512,1002
438923,231,Pheasant,540,507,1002
440480,231,Pheasant,560,487,1002
407574,231,Pheasant,568,456,1002
451484,231,Pheasant,566,455,1002
455062,231,Pheasant,566,456,1002
407845,231,Pheasant,567,454,1002
407888,231,Pheasant,570,450,1002
418055,231,Pheasant,567,453,1002
446772,231,Pheasant,569,453,1002
412689,231,Pheasant,566,453,1002
450586,231,Pheasant,565,452,1002
433317,231,Pheasant,562,423,1002
433377,231,Pheasant,559,420,1002
433480,231,Pheasant,559,421,1002
433324,231,Pheasant,562,422,1002
441808,231,Pheasant,593,397,1002
450266,231,Pheasant,557,389,1002
455308,231,Pheasant,564,387,1002
451145,231,Pheasant,564,388,1002
453491,231,Pheasant,562,385,1002
454642,231,Pheasant,560,386,1002
453595,231,Pheasant,563,382,1002
454989,231,Pheasant,565,388,1002
455136,231,Pheasant,562,388,1002
451033,231,Pheasant,568,389,1002
405658,231,Pheasant,562,382,1002
455623,231,Pheasant,561,386,1002
405570,231,Pheasant,560,381,1002
405542,231,Pheasant,563,378,1002
419967,231,Pheasant,553,349,1002
407865,231,Pheasant,554,349,1002
417223,231,Pheasant,555,352,1002
417163,231,Pheasant,557,345,1002
418327,231,Pheasant,555,314,1002
450909,231,Pheasant,561,308,1002
401533,231,Pheasant,562,310,1002
411365,231,Pheasant,555,307,1002
421047,231,Pheasant,556,282,1002
425973,231,Pheasant,550,249,1002
447808,231,Pheasant,568,237,1002
419389,231,Pheasant,568,240,1002
419495,231,Pheasant,569,241,1002
419427,231,Pheasant,566,241,1002
436768,231,Pheasant,566,272,1002
412101,231,Pheasant,561,272,1002
435138,231,Pheasant,560,273,1002
435035,231,Pheasant,565,277,1002
434982,231,Pheasant,564,274,1002
435347,231,Pheasant,562,273,1002
412356,231,Pheasant,559,276,1002
406584,231,Pheasant,566,274,1002
431621,231,Pheasant,586,338,1002
417490,231,Pheasant,578,339,1002
431634,231,Pheasant,580,340,1002
417566,231,Pheasant,578,341,1002
431846,231,Pheasant,579,341,1002
431848,231,Pheasant,580,341,1002
417364,231,Pheasant,580,339,1002
411506,231,Pheasant,581,342,1002
431699,231,Pheasant,579,342,1002
441958,231,Pheasant,591,392,1002
441857,231,Pheasant,591,390,1002
438999,231,Pheasant,592,461,1002
432701,231,Pheasant,592,456,1002
433120,231,Pheasant,591,460,1002
432755,231,Pheasant,590,474,1002
434141,231,Pheasant,592,495,1002
433337,231,Pheasant,588,497,1002
433935,231,Pheasant,589,501,1002
433953,231,Pheasant,589,502,1002
433647,231,Pheasant,591,499,1002
433797,231,Pheasant,592,499,1002
433804,231,Pheasant,590,499,1002
433960,231,Pheasant,592,500,1002
434082,231,Pheasant,590,501,1002
434304,231,Pheasant,590,500,1002
434103,231,Pheasant,591,501,1002
434618,231,Pheasant,592,501,1002
434521,231,Pheasant,591,498,1002
434199,231,Pheasant,590,498,1002
434023,231,Pheasant,591,502,1002
433599,231,Pheasant,592,498,1002
406919,231,Pheasant,617,493,1002
433700,231,Pheasant,598,466,1002
433175,231,Pheasant,602,464,1002
433596,231,Pheasant,599,476,1002
439400,231,Pheasant,598,463,1002
432764,231,Pheasant,594,463,1002
441786,231,Pheasant,597,398,1002
442553,231,Pheasant,598,397,1002
441926,231,Pheasant,597,396,1002
442065,231,Pheasant,595,395,1002
442530,231,Pheasant,597,395,1002
442185,231,Pheasant,595,393,1002
446737,231,Pheasant,594,370,1002
430806,231,Pheasant,602,328,1002
409827,231,Pheasant,602,308,1002
411596,231,Pheasant,604,297,1002
410508,231,Pheasant,606,301,1002
417522,231,Pheasant,609,297,1002
417529,231,Pheasant,608,300,1002
407820,231,Pheasant,600,300,1002
407732,231,Pheasant,603,298,1002
412126,231,Pheasant,602,300,1002
410446,231,Pheasant,598,297,1002
431863,231,Pheasant,526,501,1002
429441,231,Pheasant,523,493,1002
437900,231,Pheasant,504,486,1002
437984,231,Pheasant,505,482,1002
438977,231,Pheasant,493,503,1002
438395,231,Pheasant,487,502,1002
434335,231,Pheasant,491,502,1002
434171,231,Pheasant,531,500,1002
438693,231,Pheasant,488,510,1002
438933,231,Pheasant,488,511,1002
436293,231,Pheasant,528,520,1002
436417,231,Pheasant,527,520,1002
427396,231,Pheasant,524,514,1002
429289,231,Pheasant,537,509,1002
429371,231,Pheasant,529,518,1002
431884,231,Pheasant,530,521,1002
434387,231,Pheasant,527,521,1002
432217,231,Pheasant,532,509,1002
435439,231,Pheasant,487,508,1002
435428,231,Pheasant,485,504,1002
438199,231,Pheasant,487,506,1002
433609,231,Pheasant,529,508,1002
441752,231,Pheasant,484,506,1002
438119,231,Pheasant,481,496,1002
435386,231,Pheasant,480,496,1002
443683,231,Pheasant,474,480,1002
443679,231,Pheasant,495,510,1002
429581,231,Pheasant,454,518,1002
434291,231,Pheasant,488,503,1002
434321,231,Pheasant,483,510,1002
434333,231,Pheasant,486,499,1002
434369,231,Pheasant,492,500,1002
434454,231,Pheasant,481,502,1002
434463,231,Pheasant,493,509,1002
430233,231,Pheasant,449,509,1002
430342,231,Pheasant,447,516,1002
427752,231,Pheasant,447,501,1002
427459,231,Pheasant,453,503,1002
427742,231,Pheasant,451,495,1002
427785,231,Pheasant,450,498,1002
429410,231,Pheasant,451,514,1002
429524,231,Pheasant,453,509,1002
429550,231,Pheasant,450,515,1002
438203,304,Turtledove,465,578,1002
451618,304,Turtledove,466,586,1002
417189,304,Turtledove,465,582,1002
