422640,131,SandMonster,529,707,10006
422638,131,SandMonster,525,710,10006
422652,131,SandMonster,566,669,10006
417368,131,SandMonster,571,709,10006
422645,131,SandMonster,564,710,10006
422643,131,SandMonster,552,714,10006
422644,131,SandMonster,532,713,10006
422637,131,SandMonster,525,725,10006
422646,131,SandMonster,557,725,10006
422639,131,SandMonster,503,707,10006
422642,131,SandMonster,528,731,10006
422641,131,SandMonster,540,730,10006
416270,131,SandMonster,552,753,10006
422611,131,SandMonster,546,758,10006
422609,131,SandMonster,552,759,10006
422612,131,SandMonster,557,769,10006
416274,131,SandMonster,532,761,10006
416271,131,SandMonster,561,754,10006
424269,131,SandMonster,565,745,10006
422610,131,SandMonster,550,784,10006
431689,171,SandMonsterAide,567,752,10006
416272,131,SandMonster,589,759,10006
416865,131,SandMonster,575,755,10006
418569,131,SandMonster,583,765,10006
417374,131,SandMonster,578,745,10006
416275,131,SandMonster,595,746,10006
422606,131,SandMonster,603,738,10006
416273,131,SandMonster,596,761,10006
418593,131,SandMonster,590,741,10006
422860,131,SandMonster,622,751,10006
415428,531,SandMonsterL68,645,733,10006
419745,131,SandMonster,631,724,10006
422878,131,SandMonster,641,737,10006
421948,131,SandMonster,631,740,10006
422608,131,SandMonster,603,731,10006
417362,131,SandMonster,620,731,10006
418572,131,SandMonster,639,729,10006
418586,131,SandMonster,645,722,10006
417361,131,SandMonster,640,705,10006
422636,131,SandMonster,642,716,10006
422862,131,SandMonster,636,709,10006
420808,131,SandMonster,640,742,10006
416864,131,SandMonster,593,736,10006
422607,131,SandMonster,594,727,10006
416513,531,SandMonsterL68,580,726,10006
418583,131,SandMonster,579,733,10006
422859,131,SandMonster,583,733,10006
444684,171,SandMonsterMsgr,586,726,10006
416510,531,SandMonsterL68,586,705,10006
422605,131,SandMonster,583,717,10006
421930,131,SandMonster,576,736,10006
421941,131,SandMonster,565,733,10006
422647,131,SandMonster,564,722,10006
422648,131,SandMonster,563,721,10006
416512,531,SandMonsterL68,591,700,10006
419730,131,SandMonster,574,685,10006
420813,131,SandMonster,572,681,10006
418575,131,SandMonster,585,672,10006
417370,131,SandMonster,576,690,10006
422649,131,SandMonster,580,665,10006
422651,131,SandMonster,584,653,10006
444657,171,SandMonsterKing,584,694,10006
421937,131,SandMonster,584,687,10006
422650,131,SandMonster,566,661,10006
420805,131,SandMonster,576,662,10006
420796,131,SandMonster,600,648,10006
416514,531,SandMonsterL68,601,687,10006
421952,131,SandMonster,608,685,10006
418587,131,SandMonster,610,652,10006
422875,131,SandMonster,614,654,10006
422876,131,SandMonster,618,658,10006
416515,531,SandMonsterL68,614,665,10006
421938,131,SandMonster,619,684,10006
423265,131,SandMonster,630,705,10006
425379,131,SandMonster,635,690,10006
421945,131,SandMonster,651,713,10006
417359,131,SandMonster,652,727,10006
421953,131,SandMonster,651,736,10006
422633,131,SandMonster,654,721,10006
416961,531,SandMonsterL68,659,711,10006
422635,131,SandMonster,655,716,10006
422634,131,SandMonster,655,736,10006
418590,131,SandMonster,657,750,10006
416520,531,SandMonsterL68,659,754,10006
418574,131,SandMonster,663,752,10006
421944,131,SandMonster,663,761,10006
415439,531,SandMonsterL68,666,729,10006
422864,131,SandMonster,670,753,10006
417351,131,SandMonster,678,742,10006
444374,171,SandMonsterMsgr,675,765,10006
424264,131,SandMonster,688,739,10006
416262,131,SandMonster,685,754,10006
419736,131,SandMonster,690,761,10006
422867,131,SandMonster,699,732,10006
419744,131,SandMonster,699,737,10006
443586,531,SandMonsterL68,703,721,10006
416523,531,SandMonsterL68,703,749,10006
416264,131,SandMonster,697,741,10006
416265,131,SandMonster,693,738,10006
422874,131,SandMonster,708,736,10006
416263,131,SandMonster,704,742,10006
424262,131,SandMonster,710,755,10006
441236,171,SandMonsterAide,713,739,10006
431377,171,SandMonsterMsgr,715,755,10006
417354,131,SandMonster,709,760,10006
421940,131,SandMonster,705,759,10006
420797,131,SandMonster,719,755,10006
415675,531,SandMonsterL68,727,774,10006
