433194,1003,NinjaMan,385,285,19558
432864,1003,NinjaMan,384,280,19558
429311,1003,NinjaMan,385,279,19558
439609,1003,NinjaMan,386,287,19558
436498,1003,NinjaMan,400,269,19558
432613,1003,NinjaMan,405,284,19558
437119,1003,NinjaMan,400,274,19558
416733,1003,NinjaMan,397,286,19558
402458,1003,NinjaMan,398,286,19558
433048,1003,NinjaMan,409,273,19558
429252,1003,NinjaMan,411,279,19558
438564,1003,NinjaMan,414,255,19558
423702,1003,NinjaMan,419,287,19558
435394,1003,NinjaMan,415,283,19558
401025,1003,NinjaMan,422,278,19558
427613,1003,NinjaMan,422,249,19558
433337,1003,NinjaMan,429,246,19558
424572,1003,NinjaMan,422,242,19558
442134,1003,NinjaMan,426,251,19558
403006,1003,NinjaMan,429,248,19558
424650,1003,NinjaMan,421,237,19558
442288,1003,NinjaMan,424,234,19558
428733,1003,NinjaMan,432,242,19558
442140,1003,NinjaMan,432,269,19558
427046,1003,NinjaMan,440,276,19558
405757,1003,NinjaMan,421,253,19558
405221,1003,NinjaMan,426,261,19558
430678,1003,NinjaMan,422,267,19558
429451,1003,NinjaMan,428,268,19558
402735,1003,NinjaMan,433,246,19558
430205,1003,NinjaMan,438,239,19558
428804,1003,NinjaMan,434,250,19558
423556,1003,NinjaMan,434,263,19558
402875,1003,NinjaMan,437,284,19558
431291,1003,NinjaMan,438,286,19558
419672,1003,NinjaMan,412,232,19558
430338,1003,NinjaMan,424,233,19558
428469,1003,NinjaMan,386,217,19558
414367,1003,NinjaMan,384,218,19558
434492,1003,NinjaMan,386,218,19558
418557,1003,NinjaMan,389,213,19558
417060,1003,NinjaMan,388,236,19558
401705,1003,NinjaMan,428,244,19558
413715,1003,NinjaMan,416,284,19558
402159,1003,NinjaMan,435,240,19558
426676,1003,NinjaMan,448,283,19558
421535,1003,NinjaMan,435,283,19558
414867,1003,NinjaMan,442,234,19558
426193,1003,NinjaMan,451,275,19558
422548,1003,NinjaMan,451,286,19558
430914,1003,NinjaMan,451,276,19558
428261,1003,NinjaMan,452,278,19558
421049,1003,NinjaMan,453,286,19558
434332,1003,NinjaMan,452,286,19558
