433194,105,HillMonster,143,144,15757
432864,105,HillMonster,140,140,15757
429311,105,HillMonster,141,142,15757
439609,105,HillMonster,148,147,15757
436498,105,HillMonster,143,133,15757
432613,105,HillMonster,143,139,15757
437119,105,HillMonster,143,140,15757
416733,105,HillMonster,143,139,15757
402458,105,HillMonster,131,139,15757
433048,105,HillMonster,130,139,15757
429252,105,HillMonster,129,139,15757
438564,105,HillMonster,128,139,15757
423702,105,HillMonster,127,139,15757
435394,105,HillMonster,126,139,15757
433154,105,HillMonster,148,153,15757
432874,105,HillMonster,141,153,15757
429331,105,HillMonster,139,142,15757
439619,105,HillMonster,138,153,15757
436498,105,HillMonster,137,153,15757
432683,105,HillMonster,136,153,15757
437169,105,HillMonster,135,153,15757
416773,105,HillMonster,134,153,15757
402438,105,HillMonster,133,153,15757
433048,105,HillMonster,132,153,15757
429282,105,HillMonster,131,153,15757
438594,105,HillMonster,132,153,15757
423722,105,HillMonster,138,153,15757
435224,105,HillMonster,151,123,15757
437824,105,HillMonster,163,139,15757
435724,105,HillMonster,170,147,15757
435624,105,HillMonster,158,147,15757
435124,105,HillMonster,140,146,15757
435024,105,HillMonster,138,138,15757
436824,105,HillMonster,145,134,15757
432124,105,HillMonster,158,138,15757
436124,105,HillMonster,146,146,15757
438124,105,HillMonster,154,135,15757
436124,105,HillMonster,153,135,15757
437124,105,HillMonster,127,157,15757
435124,105,HillMonster,157,122,15757
431124,105,HillMonster,175,122,15757
432124,105,HillMonster,149,135,15757
435624,105,HillMonster,148,135,15757
435824,105,HillMonster,147,135,15757
438924,105,HillMonster,146,135,15757
438524,105,HillMonster,145,146,15757
432524,105,HillMonster,143,146,15757
436224,105,HillMonster,142,146,15757
434724,105,HillMonster,141,146,15757
438824,105,HillMonster,140,146,15757
436524,105,HillMonster,146,145,15757
432624,105,HillMonster,146,144,15757
433544,105,HillMonster,145,146,15757
433144,105,HillMonster,142,148,15757
436424,105,HillMonster,139,149,15757
438424,105,HillMonster,138,149,15757
435124,105,HillMonster,139,149,15757
435624,105,HillMonster,125,157,15757
439824,105,HillMonster,201,180,15757
431224,105,HillMonster,201,200,15757
432324,105,HillMonster,201,200,15757
439824,105,HillMonster,201,199,15757
431524,105,HillMonster,201,198,15757
431524,105,HillMonster,201,197,15757
435624,105,HillMonster,201,196,15757
432524,105,HillMonster,201,195,15757
433524,105,HillMonster,201,194,15757
434524,105,HillMonster,201,193,15757
435524,105,HillMonster,201,192,15757
436524,105,HillMonster,201,190,15757
437524,105,HillMonster,199,192,15757
432454,105,HillMonster,198,191,15757
433584,105,HillMonster,197,190,15757
433844,105,HillMonster,196,189,15757
433194,105,HillMonster,195,188,15757
433134,105,HillMonster,194,187,15757
433154,105,HillMonster,193,186,15757
433164,105,HillMonster,192,185,15757
433129,105,HillMonster,191,184,15757
433126,105,HillMonster,190,183,15757
433114,105,HillMonster,189,182,15757
433132,105,HillMonster,188,181,15757
