422640,131,SandMonster,529,707,10042
422638,131,SandMonster,525,710,10042
422652,131,SandMonster,566,669,10042
417368,131,SandMonster,571,709,10042
422645,131,SandMonster,564,710,10042
422643,131,SandMonster,552,714,10042
422644,131,SandMonster,532,713,10042
422637,131,SandMonster,525,725,10042
422646,131,SandMonster,557,725,10042
422639,131,SandMonster,503,707,10042
422642,131,SandMonster,528,731,10042
422641,131,SandMonster,540,730,10042
416270,131,SandMonster,552,753,10042
422611,131,SandMonster,546,758,10042
422609,131,SandMonster,552,759,10042
422612,131,SandMonster,557,769,10042
416274,131,SandMonster,532,761,10042
416271,131,SandMonster,561,754,10042
424269,131,SandMonster,565,745,10042
422610,131,SandMonster,550,784,10042
431689,171,SandMonsterAide,567,752,10042
416272,131,SandMonster,589,759,10042
416865,131,SandMonster,575,755,10042
418569,131,SandMonster,583,765,10042
417374,131,SandMonster,578,745,10042
416275,131,SandMonster,595,746,10042
422606,131,SandMonster,603,738,10042
416273,131,SandMonster,596,761,10042
418593,131,SandMonster,590,741,10042
422860,131,SandMonster,622,751,10042
415428,531,SandMonsterL68,645,733,10042
419745,131,SandMonster,631,724,10042
422878,131,SandMonster,641,737,10042
421948,131,SandMonster,631,740,10042
422608,131,SandMonster,603,731,10042
417362,131,SandMonster,620,731,10042
418572,131,SandMonster,639,729,10042
418586,131,SandMonster,645,722,10042
417361,131,SandMonster,640,705,10042
422636,131,SandMonster,642,716,10042
422862,131,SandMonster,636,709,10042
420808,131,SandMonster,640,742,10042
416864,131,SandMonster,593,736,10042
422607,131,SandMonster,594,727,10042
416513,531,SandMonsterL68,580,726,10042
418583,131,SandMonster,579,733,10042
422859,131,SandMonster,583,733,10042
444684,171,SandMonsterMsgr,586,726,10042
416510,531,SandMonsterL68,586,705,10042
422605,131,SandMonster,583,717,10042
421930,131,SandMonster,576,736,10042
421941,131,SandMonster,565,733,10042
422647,131,SandMonster,564,722,10042
422648,131,SandMonster,563,721,10042
416512,531,SandMonsterL68,591,700,10042
419730,131,SandMonster,574,685,10042
420813,131,SandMonster,572,681,10042
418575,131,SandMonster,585,672,10042
417370,131,SandMonster,576,690,10042
422649,131,SandMonster,580,665,10042
422651,131,SandMonster,584,653,10042
444657,171,SandMonsterKing,584,694,10042
421937,131,SandMonster,584,687,10042
422650,131,SandMonster,566,661,10042
420805,131,SandMonster,576,662,10042
420796,131,SandMonster,600,648,10042
416514,531,SandMonsterL68,601,687,10042
421952,131,SandMonster,608,685,10042
418587,131,SandMonster,610,652,10042
422875,131,SandMonster,614,654,10042
422876,131,SandMonster,618,658,10042
416515,531,SandMonsterL68,614,665,10042
421938,131,SandMonster,619,684,10042
423265,131,SandMonster,630,705,10042
425379,131,SandMonster,635,690,10042
421945,131,SandMonster,651,713,10042
417359,131,SandMonster,652,727,10042
421953,131,SandMonster,651,736,10042
422633,131,SandMonster,654,721,10042
416961,531,SandMonsterL68,659,711,10042
422635,131,SandMonster,655,716,10042
422634,131,SandMonster,655,736,10042
418590,131,SandMonster,657,750,10042
416520,531,SandMonsterL68,659,754,10042
418574,131,SandMonster,663,752,10042
421944,131,SandMonster,663,761,10042
415439,531,SandMonsterL68,666,729,10042
422864,131,SandMonster,670,753,10042
417351,131,SandMonster,678,742,10042
444374,171,SandMonsterMsgr,675,765,10042
424264,131,SandMonster,688,739,10042
416262,131,SandMonster,685,754,10042
419736,131,SandMonster,690,761,10042
422867,131,SandMonster,699,732,10042
419744,131,SandMonster,699,737,10042
443586,531,SandMonsterL68,703,721,10042
416523,531,SandMonsterL68,703,749,10042
416264,131,SandMonster,697,741,10042
416265,131,SandMonster,693,738,10042
422874,131,SandMonster,708,736,10042
416263,131,SandMonster,704,742,10042
424262,131,SandMonster,710,755,10042
441236,171,SandMonsterAide,713,739,10042
431377,171,SandMonsterMsgr,715,755,10042
417354,131,SandMonster,709,760,10042
421940,131,SandMonster,705,759,10042
420797,131,SandMonster,719,755,10042
415675,531,SandMonsterL68,727,774,10042
415432,531,SandMonsterL68,714,796,10042
415437,531,SandMonsterL68,739,783,10042
415431,531,SandMonsterL68,736,754,10042
422877,131,SandMonster,737,749,10042
422861,131,SandMonster,725,726,10042
419733,131,SandMonster,723,731,10042
418579,131,SandMonster,694,710,10042
421935,131,SandMonster,701,714,10042
421954,131,SandMonster,687,715,10042
423702,131,SandMonster,691,703,10042
415438,531,SandMonsterL68,716,717,10042
423272,131,SandMonster,703,718,10042
425375,131,SandMonster,707,717,10042
418576,131,SandMonster,737,717,10042
420809,131,SandMonster,723,719,10042
415426,531,SandMonsterL68,670,711,10042
423268,131,SandMonster,679,710,10042
424266,131,SandMonster,675,709,10042
423266,131,SandMonster,714,711,10042
418571,131,SandMonster,674,713,10042
423276,131,SandMonster,666,714,10042
424417,131,SandMonster,664,708,10042
422869,131,SandMonster,651,701,10042
700016,61004,ShadowClone,563,646,10042
418592,131,SandMonster,563,641,10042
420812,131,SandMonster,583,648,10042
421942,131,SandMonster,592,630,10042
416511,531,SandMonsterL68,612,642,10042
417364,131,SandMonster,612,631,10042
406495,171,SandMonsterAide,613,647,10042
419727,131,SandMonster,624,667,10042
417357,131,SandMonster,628,641,10042
419747,131,SandMonster,621,630,10042
416521,531,SandMonsterL68,630,645,10042
424277,131,SandMonster,631,637,10042
425377,131,SandMonster,632,662,10042
422883,131,SandMonster,644,674,10042
421951,131,SandMonster,623,649,10042
420807,131,SandMonster,637,632,10042
423279,131,SandMonster,640,642,10042
424420,131,SandMonster,638,664,10042
425383,131,SandMonster,640,658,10042
419746,131,SandMonster,645,679,10042
425363,131,SandMonster,656,640,10042
420804,131,SandMonster,652,654,10042
424265,131,SandMonster,656,661,10042
418589,131,SandMonster,654,648,10042
419732,131,SandMonster,648,648,10042
419724,131,SandMonster,651,670,10042
419742,131,SandMonster,655,674,10042
421932,131,SandMonster,657,685,10042
422863,131,SandMonster,676,684,10042
422865,131,SandMonster,668,689,10042
419725,131,SandMonster,661,675,10042
420811,131,SandMonster,661,667,10042
424270,131,SandMonster,665,667,10042
422872,131,SandMonster,677,662,10042
423243,131,SandMonster,670,654,10042
423246,131,SandMonster,676,657,10042
424274,131,SandMonster,673,662,10042
415425,531,SandMonsterL68,670,666,10042
416524,531,SandMonsterL68,677,689,10042
421950,131,SandMonster,688,659,10042
424411,131,SandMonster,695,665,10042
442152,171,SandMonsterAide,685,663,10042
415427,531,SandMonsterL68,687,668,10042
420810,131,SandMonster,691,666,10042
420817,131,SandMonster,689,683,10042
424263,131,SandMonster,685,678,10042
421943,131,SandMonster,688,701,10042
417363,131,SandMonster,700,676,10042
420795,131,SandMonster,696,669,10042
425378,131,SandMonster,708,694,10042
415436,531,SandMonsterL68,718,670,10042
420814,131,SandMonster,712,673,10042
419741,131,SandMonster,710,690,10042
421947,131,SandMonster,721,666,10042
424426,131,SandMonster,731,697,10042
420802,131,SandMonster,722,709,10042
420806,131,SandMonster,731,705,10042
420800,131,SandMonster,739,687,10042
422871,131,SandMonster,742,698,10042
415678,531,SandMonsterL68,751,719,10042
423280,131,SandMonster,741,710,10042
424276,131,SandMonster,740,718,10042
415677,531,SandMonsterL68,763,695,10042
422629,131,SandMonster,766,702,10042
422632,131,SandMonster,766,710,10042
425380,131,SandMonster,756,703,10042
416261,131,SandMonster,773,732,10042
416259,131,SandMonster,761,739,10042
416258,131,SandMonster,772,719,10042
416260,131,SandMonster,767,743,10042
422630,131,SandMonster,785,713,10042
423269,131,SandMonster,787,717,10042
422631,131,SandMonster,780,723,10042
415435,531,SandMonsterL68,785,742,10042
415676,531,SandMonsterL68,804,736,10042
416255,131,SandMonster,808,738,10042
416254,131,SandMonster,813,703,10042
416253,131,SandMonster,808,727,10042
416256,131,SandMonster,825,734,10042
416857,131,SandMonster,825,730,10042
416859,131,SandMonster,821,728,10042
416257,131,SandMonster,826,748,10042
416856,131,SandMonster,835,714,10042
416861,131,SandMonster,828,743,10042
416862,131,SandMonster,835,743,10042
416860,131,SandMonster,826,725,10042
416863,131,SandMonster,841,737,10042
422601,131,SandMonster,857,725,10042
422603,131,SandMonster,858,721,10042
422604,131,SandMonster,864,726,10042
422602,131,SandMonster,866,730,10042
416854,131,SandMonster,838,685,10042
422625,131,SandMonster,810,687,10042
422627,131,SandMonster,810,686,10042
424425,131,SandMonster,777,686,10042
422628,131,SandMonster,785,672,10042
423274,131,SandMonster,780,673,10042
425382,131,SandMonster,780,670,10042
416855,131,SandMonster,807,681,10042
422626,131,SandMonster,791,676,10042
423270,131,SandMonster,745,668,10042
424427,131,SandMonster,749,681,10042
415434,531,SandMonsterL68,725,660,10042
419728,131,SandMonster,724,654,10042
421933,131,SandMonster,736,648,10042
432715,171,SandMonsterMsgr,735,656,10042
417360,131,SandMonster,714,654,10042
